edge_id,source_strut_id,defect_class,k,neighbor_edge_ids,neighbor_defect_classes,neighbor_distances_mm,missing_neighbor_count,broken_neighbor_count,thin_neighbor_count
E_N008953_N010107,18225,missing,5,"[""E_N008953_N010093"",""E_N008967_N010107"",""E_N008953_N008973"",""E_N010087_N010107"",""E_N010102_N010107""]","[""missing"",""missing"",""missing"",""missing"",""broken""]","[2.2799999999999994,2.2800000000000002,2.280000000000001,2.280000000000001,2.792418306772824]",4,1,0
E_N008953_N010107,18225,missing,10,"[""E_N008953_N010093"",""E_N008967_N010107"",""E_N008953_N008973"",""E_N010087_N010107"",""E_N010102_N010107"",""E_N008953_N008959"",""E_N010087_N010093"",""E_N008967_N008973"",""E_N010101_N010107"",""E_N008967_N010105""]","[""missing"",""missing"",""missing"",""missing"",""broken"",""missing"",""missing"",""missing"",""missing"",""broken""]","[2.2799999999999994,2.2800000000000002,2.280000000000001,2.280000000000001,2.792418306772824,3.2244069222106573,3.2244069222106573,3.2244069222106577,3.2244069222106577,3.6049965325919526]",8,2,0
E_N008967_N008973,15915,missing,1,"[""E_N008967_N008987""]","[""missing""]",[2.2799999999999985],1,0,0
E_N008967_N008973,15915,missing,3,"[""E_N008967_N008987"",""E_N008953_N008973"",""E_N007833_N008973""]","[""missing"",""missing"",""missing""]","[2.2799999999999985,2.2800000000000002,2.280000000000001]",3,0,0
E_N008967_N008973,15915,missing,5,"[""E_N008967_N008987"",""E_N008953_N008973"",""E_N007833_N008973"",""E_N008967_N010107"",""E_N008967_N010105""]","[""missing"",""missing"",""missing"",""missing"",""broken""]","[2.2799999999999985,2.2800000000000002,2.280000000000001,2.280000000000001,2.792418306772824]",4,1,0
E_N008967_N008973,15915,missing,10,"[""E_N008967_N008987"",""E_N008953_N008973"",""E_N007833_N008973"",""E_N008967_N010107"",""E_N008967_N010105"",""E_N007833_N008987"",""E_N008967_N010121"",""E_N007819_N008973"",""E_N008953_N010107"",""E_N007833_N007839""]","[""missing"",""missing"",""missing"",""missing"",""broken"",""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999985,2.2800000000000002,2.280000000000001,2.280000000000001,2.792418306772824,3.2244069222106564,3.2244069222106564,3.2244069222106577,3.2244069222106577,4.559999999999999]",9,1,0
E_N008967_N008987,15942,missing,1,"[""E_N008967_N008973""]","[""missing""]",[2.2799999999999985],1,0,0
E_N008967_N008987,15942,missing,3,"[""E_N008967_N008973"",""E_N007833_N008987"",""E_N008967_N010121""]","[""missing"",""missing"",""missing""]","[2.2799999999999985,2.280000000000001,2.280000000000001]",3,0,0
E_N008967_N008987,15942,missing,5,"[""E_N008967_N008973"",""E_N007833_N008987"",""E_N008967_N010121"",""E_N008981_N008987"",""E_N008967_N010105""]","[""missing"",""missing"",""missing"",""missing"",""broken""]","[2.2799999999999985,2.280000000000001,2.280000000000001,2.280000000000001,2.7924183067728237]",4,1,0
E_N008967_N008987,15942,missing,10,"[""E_N008967_N008973"",""E_N007833_N008987"",""E_N008967_N010121"",""E_N008981_N008987"",""E_N008967_N010105"",""E_N007833_N008973"",""E_N008967_N010107"",""E_N007847_N008987"",""E_N008981_N010121"",""E_N007833_N007853""]","[""missing"",""missing"",""missing"",""missing"",""broken"",""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999985,2.280000000000001,2.280000000000001,2.280000000000001,2.7924183067728237,3.2244069222106564,3.2244069222106564,3.224406922210658,3.224406922210658,4.559999999999999]",9,1,0
E_N008967_N010105,18249,broken,1,"[""E_N008967_N010121""]","[""missing""]",[1.6122034611053278],1,0,0
E_N008967_N010105,18249,broken,3,"[""E_N008967_N010121"",""E_N008967_N010107"",""E_N008967_N008987""]","[""missing"",""missing"",""missing""]","[1.6122034611053278,1.6122034611053286,2.7924183067728237]",3,0,0
E_N008967_N010105,18249,broken,5,"[""E_N008967_N010121"",""E_N008967_N010107"",""E_N008967_N008987"",""E_N010101_N010121"",""E_N008967_N008973""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[1.6122034611053278,1.6122034611053286,2.7924183067728237,2.7924183067728237,2.792418306772824]",5,0,0
E_N008967_N010105,18249,broken,10,"[""E_N008967_N010121"",""E_N008967_N010107"",""E_N008967_N008987"",""E_N010101_N010121"",""E_N008967_N008973"",""E_N010101_N010107"",""E_N010102_N010107"",""E_N008953_N010107"",""E_N008981_N010121"",""E_N008953_N008973""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""broken"",""missing"",""missing"",""missing""]","[1.6122034611053278,1.6122034611053286,2.7924183067728237,2.7924183067728237,2.792418306772824,2.792418306772824,3.2244069222106573,3.6049965325919526,3.6049965325919526,4.265489420922294]",9,1,0
E_N008967_N010107,18224,missing,1,"[""E_N008967_N010105""]","[""broken""]",[1.6122034611053286],0,1,0
E_N008967_N010107,18224,missing,3,"[""E_N008967_N010105"",""E_N008967_N010121"",""E_N008953_N010107""]","[""broken"",""missing"",""missing""]","[1.6122034611053286,2.2799999999999985,2.2800000000000002]",2,1,0
E_N008967_N010107,18224,missing,5,"[""E_N008967_N010105"",""E_N008967_N010121"",""E_N008953_N010107"",""E_N008967_N008973"",""E_N010101_N010107""]","[""broken"",""missing"",""missing"",""missing"",""missing""]","[1.6122034611053286,2.2799999999999985,2.2800000000000002,2.280000000000001,2.280000000000001]",4,1,0
E_N008967_N010107,18224,missing,10,"[""E_N008967_N010105"",""E_N008967_N010121"",""E_N008953_N010107"",""E_N008967_N008973"",""E_N010101_N010107"",""E_N010102_N010107"",""E_N008967_N008987"",""E_N010101_N010121"",""E_N008953_N008973"",""E_N010087_N010107""]","[""broken"",""missing"",""missing"",""missing"",""missing"",""broken"",""missing"",""missing"",""missing"",""missing""]","[1.6122034611053286,2.2799999999999985,2.2800000000000002,2.280000000000001,2.280000000000001,2.792418306772824,3.2244069222106564,3.2244069222106564,3.2244069222106577,3.2244069222106577]",8,2,0
E_N008967_N010121,18257,missing,1,"[""E_N008967_N010105""]","[""broken""]",[1.6122034611053278],0,1,0
E_N008967_N010121,18257,missing,3,"[""E_N008967_N010105"",""E_N008967_N010107"",""E_N008967_N008987""]","[""broken"",""missing"",""missing""]","[1.6122034611053278,2.2799999999999985,2.280000000000001]",2,1,0
E_N008967_N010121,18257,missing,5,"[""E_N008967_N010105"",""E_N008967_N010107"",""E_N008967_N008987"",""E_N008981_N010121"",""E_N010101_N010121""]","[""broken"",""missing"",""missing"",""missing"",""missing""]","[1.6122034611053278,2.2799999999999985,2.280000000000001,2.280000000000001,2.280000000000001]",4,1,0
E_N008967_N010121,18257,missing,10,"[""E_N008967_N010105"",""E_N008967_N010107"",""E_N008967_N008987"",""E_N008981_N010121"",""E_N010101_N010121"",""E_N008967_N008973"",""E_N010101_N010107"",""E_N008981_N008987"",""E_N010115_N010121"",""E_N010102_N010107""]","[""broken"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""broken""]","[1.6122034611053278,2.2799999999999985,2.280000000000001,2.280000000000001,2.280000000000001,3.2244069222106564,3.2244069222106564,3.224406922210658,3.224406922210658,4.265489420922292]",8,2,0
E_N008981_N008987,15943,missing,1,"[""E_N007847_N008987""]","[""missing""]",[2.280000000000001],1,0,0
E_N008981_N008987,15943,missing,3,"[""E_N007847_N008987"",""E_N008967_N008987"",""E_N008981_N009001""]","[""missing"",""missing"",""missing""]","[2.280000000000001,2.280000000000001,2.280000000000001]",3,0,0
E_N008981_N008987,15943,missing,5,"[""E_N007847_N008987"",""E_N008967_N008987"",""E_N008981_N009001"",""E_N008981_N010121"",""E_N007833_N008987""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[2.280000000000001,2.280000000000001,2.280000000000001,2.280000000000001,3.224406922210658]",5,0,0
E_N008981_N008987,15943,missing,10,"[""E_N007847_N008987"",""E_N008967_N008987"",""E_N008981_N009001"",""E_N008981_N010121"",""E_N007833_N008987"",""E_N007847_N009001"",""E_N008967_N010121"",""E_N008981_N010135"",""E_N008967_N010105"",""E_N007847_N007853""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""broken"",""missing""]","[2.280000000000001,2.280000000000001,2.280000000000001,2.280000000000001,3.224406922210658,3.224406922210658,3.224406922210658,3.224406922210658,4.265489420922294,4.559999999999999]",9,1,0
E_N008981_N009001,15970,missing,1,"[""E_N008995_N009001""]","[""missing""]",[2.2799999999999976],1,0,0
E_N008981_N009001,15970,missing,3,"[""E_N008995_N009001"",""E_N007847_N009001"",""E_N008981_N008987""]","[""missing"",""missing"",""missing""]","[2.2799999999999976,2.280000000000001,2.280000000000001]",3,0,0
E_N008981_N009001,15970,missing,5,"[""E_N008995_N009001"",""E_N007847_N009001"",""E_N008981_N008987"",""E_N008981_N010135"",""E_N008995_N008996""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.280000000000001,2.280000000000001,2.280000000000001,2.7924183067728214]",5,0,0
E_N008981_N009001,15970,missing,10,"[""E_N008995_N009001"",""E_N007847_N009001"",""E_N008981_N008987"",""E_N008981_N010135"",""E_N008995_N008996"",""E_N007861_N009001"",""E_N008995_N010135"",""E_N007847_N008987"",""E_N008981_N010121"",""E_N007847_N007867""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.280000000000001,2.280000000000001,2.280000000000001,2.7924183067728214,3.2244069222106555,3.2244069222106555,3.224406922210658,3.224406922210658,4.559999999999999]",10,0,0
E_N008981_N010121,18256,missing,1,"[""E_N008967_N010121""]","[""missing""]",[2.280000000000001],1,0,0
E_N008981_N010121,18256,missing,3,"[""E_N008967_N010121"",""E_N008981_N008987"",""E_N008981_N010135""]","[""missing"",""missing"",""missing""]","[2.280000000000001,2.280000000000001,2.280000000000001]",3,0,0
E_N008981_N010121,18256,missing,5,"[""E_N008967_N010121"",""E_N008981_N008987"",""E_N008981_N010135"",""E_N010115_N010121"",""E_N008967_N008987""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[2.280000000000001,2.280000000000001,2.280000000000001,2.280000000000001,3.224406922210658]",5,0,0
E_N008981_N010121,18256,missing,10,"[""E_N008967_N010121"",""E_N008981_N008987"",""E_N008981_N010135"",""E_N010115_N010121"",""E_N008967_N008987"",""E_N008981_N009001"",""E_N010101_N010121"",""E_N010115_N010135"",""E_N008967_N010105"",""E_N008995_N010135""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""broken"",""missing""]","[2.280000000000001,2.280000000000001,2.280000000000001,2.280000000000001,3.224406922210658,3.224406922210658,3.224406922210658,3.224406922210658,3.6049965325919526,4.559999999999999]",9,1,0
E_N008981_N010135,18289,missing,1,"[""E_N008995_N010135""]","[""missing""]",[2.2799999999999976],1,0,0
E_N008981_N010135,18289,missing,3,"[""E_N008995_N010135"",""E_N008981_N009001"",""E_N008981_N010121""]","[""missing"",""missing"",""missing""]","[2.2799999999999976,2.280000000000001,2.280000000000001]",3,0,0
E_N008981_N010135,18289,missing,5,"[""E_N008995_N010135"",""E_N008981_N009001"",""E_N008981_N010121"",""E_N010115_N010135"",""E_N008995_N008996""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.280000000000001,2.280000000000001,2.280000000000001,2.7924183067728214]",5,0,0
E_N008981_N010135,18289,missing,10,"[""E_N008995_N010135"",""E_N008981_N009001"",""E_N008981_N010121"",""E_N010115_N010135"",""E_N008995_N008996"",""E_N008995_N009001"",""E_N010129_N010135"",""E_N008981_N008987"",""E_N010115_N010121"",""E_N008995_N010149""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.280000000000001,2.280000000000001,2.280000000000001,2.7924183067728214,3.2244069222106555,3.2244069222106555,3.224406922210658,3.224406922210658,4.559999999999999]",10,0,0
E_N008995_N008996,18274,missing,1,"[""E_N008995_N009001""]","[""missing""]",[1.612203461105329],1,0,0
E_N008995_N008996,18274,missing,3,"[""E_N008995_N009001"",""E_N008995_N010135"",""E_N008981_N009001""]","[""missing"",""missing"",""missing""]","[1.612203461105329,1.612203461105329,2.7924183067728214]",3,0,0
E_N008995_N008996,18274,missing,5,"[""E_N008995_N009001"",""E_N008995_N010135"",""E_N008981_N009001"",""E_N008981_N010135"",""E_N008995_N009015""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[1.612203461105329,1.612203461105329,2.7924183067728214,2.7924183067728214,2.7924183067728245]",5,0,0
E_N008995_N008996,18274,missing,10,"[""E_N008995_N009001"",""E_N008995_N010135"",""E_N008981_N009001"",""E_N008981_N010135"",""E_N008995_N009015"",""E_N008995_N010149"",""E_N007861_N009001"",""E_N010129_N010135"",""E_N007847_N009001"",""E_N010115_N010135""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing""]","[1.612203461105329,1.612203461105329,2.7924183067728214,2.7924183067728214,2.7924183067728245,2.7924183067728245,3.6049965325919544,3.6049965325919544,4.265489420922293,4.265489420922293]",10,0,0
E_N008995_N009001,15971,missing,1,"[""E_N008995_N008996""]","[""missing""]",[1.612203461105329],1,0,0
E_N008995_N009001,15971,missing,3,"[""E_N008995_N008996"",""E_N008981_N009001"",""E_N007861_N009001""]","[""missing"",""missing"",""missing""]","[1.612203461105329,2.2799999999999976,2.280000000000001]",3,0,0
E_N008995_N009001,15971,missing,5,"[""E_N008995_N008996"",""E_N008981_N009001"",""E_N007861_N009001"",""E_N008995_N009015"",""E_N008995_N010135""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[1.612203461105329,2.2799999999999976,2.280000000000001,2.280000000000001,2.280000000000001]",5,0,0
E_N008995_N009001,15971,missing,10,"[""E_N008995_N008996"",""E_N008981_N009001"",""E_N007861_N009001"",""E_N008995_N009015"",""E_N008995_N010135"",""E_N007847_N009001"",""E_N008981_N010135"",""E_N007861_N009015"",""E_N008995_N010149"",""E_N007861_N007867""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing""]","[1.612203461105329,2.2799999999999976,2.280000000000001,2.280000000000001,2.280000000000001,3.2244069222106555,3.2244069222106555,3.224406922210658,3.224406922210658,4.559999999999999]",10,0,0
E_N008995_N009015,15998,missing,1,"[""E_N009009_N009015""]","[""missing""]",[2.2799999999999976],1,0,0
E_N008995_N009015,15998,missing,3,"[""E_N009009_N009015"",""E_N007861_N009015"",""E_N008995_N009001""]","[""missing"",""missing"",""missing""]","[2.2799999999999976,2.280000000000001,2.280000000000001]",3,0,0
E_N008995_N009015,15998,missing,5,"[""E_N009009_N009015"",""E_N007861_N009015"",""E_N008995_N009001"",""E_N008995_N010149"",""E_N008995_N008996""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.280000000000001,2.280000000000001,2.280000000000001,2.7924183067728245]",5,0,0
E_N008995_N009015,15998,missing,10,"[""E_N009009_N009015"",""E_N007861_N009015"",""E_N008995_N009001"",""E_N008995_N010149"",""E_N008995_N008996"",""E_N007875_N009015"",""E_N009009_N010149"",""E_N007861_N009001"",""E_N008995_N010135"",""E_N007861_N007881""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.280000000000001,2.280000000000001,2.280000000000001,2.7924183067728245,3.2244069222106555,3.2244069222106555,3.224406922210658,3.224406922210658,4.559999999999999]",10,0,0
E_N008995_N010135,18288,missing,1,"[""E_N008995_N008996""]","[""missing""]",[1.612203461105329],1,0,0
E_N008995_N010135,18288,missing,3,"[""E_N008995_N008996"",""E_N008981_N010135"",""E_N008995_N009001""]","[""missing"",""missing"",""missing""]","[1.612203461105329,2.2799999999999976,2.280000000000001]",3,0,0
E_N008995_N010135,18288,missing,5,"[""E_N008995_N008996"",""E_N008981_N010135"",""E_N008995_N009001"",""E_N008995_N010149"",""E_N010129_N010135""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[1.612203461105329,2.2799999999999976,2.280000000000001,2.280000000000001,2.280000000000001]",5,0,0
E_N008995_N010135,18288,missing,10,"[""E_N008995_N008996"",""E_N008981_N010135"",""E_N008995_N009001"",""E_N008995_N010149"",""E_N010129_N010135"",""E_N008981_N009001"",""E_N010115_N010135"",""E_N008995_N009015"",""E_N010129_N010149"",""E_N008981_N010121""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing""]","[1.612203461105329,2.2799999999999976,2.280000000000001,2.280000000000001,2.280000000000001,3.2244069222106555,3.2244069222106555,3.224406922210658,3.224406922210658,4.559999999999999]",10,0,0
E_N008995_N010149,18321,missing,1,"[""E_N009009_N010149""]","[""missing""]",[2.2799999999999976],1,0,0
E_N008995_N010149,18321,missing,3,"[""E_N009009_N010149"",""E_N008995_N009015"",""E_N008995_N010135""]","[""missing"",""missing"",""missing""]","[2.2799999999999976,2.280000000000001,2.280000000000001]",3,0,0
E_N008995_N010149,18321,missing,5,"[""E_N009009_N010149"",""E_N008995_N009015"",""E_N008995_N010135"",""E_N010129_N010149"",""E_N008995_N008996""]","[""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.280000000000001,2.280000000000001,2.280000000000001,2.7924183067728245]",5,0,0
E_N008995_N010149,18321,missing,10,"[""E_N009009_N010149"",""E_N008995_N009015"",""E_N008995_N010135"",""E_N010129_N010149"",""E_N008995_N008996"",""E_N009009_N009015"",""E_N010143_N010149"",""E_N008995_N009001"",""E_N010129_N010135"",""E_N008981_N010135""]","[""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing"",""missing""]","[2.2799999999999976,2.280000000000001,2.280000000000001,2.280000000000001,2.7924183067728245,3.2244069222106555,3.2244069222106555,3.224406922210658,3.224406922210658,4.559999999999999]",10,0,0
